,name,description,id
6642,Oliver Peoples Women's Finley 51MM Round Sunglasses - Pink,This vintage-inspired silhouette features refined details and mirrored lenses for a downtown-cool finish. 51mm lens width; 20mm bridge width; 145mm temple length 100% UV protection Acetate Made in Italy. Soft Accessorie - Sunglasses > Saks Fifth Avenue > Barneys. Oliver Peoples. Color: Pink.,104
6643,"Versace Women's Sunglasses, VE2215 39","Versace is distinguished by its strength of character, innovative use of new, unexpected materials, and varying style of inspiration and performance. The Versace sunglass collection is an elegantly designed line of distinctive eyewear available in unisex designs for those who choose to express their strength, confidence, and uniqueness through a bold and distinctive personal style.",104
6644,Women's Le Specs Inferno 59Mm Aviator Sunglasses - Black,Thick frames add to the old-school style of aviator sunglasses with tinted lenses. Style Name: Le Specs Inferno 59Mm Aviator Sunglasses. Style Number: 5625860. Available in stores.,104
6645,Madison Sunglass,"Handcrafted in Japan, these sunglasses arrive with a protective case. MADISON.",104
6646,Colors in Optics Women's Cosmic Single Brow Bar Aviators - Gold,Single brow bar construction updates chic aviators 145mm lens width; 52mm bridge width; 140mm temple length 100% UV protection Metal/plastic Imported. Soft Accessorie - Sunglasses > Saks Fifth Avenue > Barneys. Colors in Optics. Color: Gold.,104
6647,Tom Ford Men's Morgan 57MM Soft Square Sunglasses - Black Gold,Thick square sunglasses with colorful gradient lenses 57mm lens width; 17mm bridge width; 140mm temple length 100% UV protection Turquoise gradient lenses Acetate/metal Made in Italy. Men Accessories - Men Sunglasses > Saks Fifth Avenue > Barneys. Tom Ford. Color: Black Gold.,104
6648,"Prada Sunglasses, Pr 11VS 55","The hallmark styling of this world-renowned fashion leader denotes high quality with a dedication to innovation and a strong tradition of craftsmanship. Prada is synonymous with an understated style that has always anticipated, and often dictated, new trends. Prada sunglasses use only the finest materials to strike the ideal balance of form and function.",104
6649,"Oakley Sunglasses, OO4133 26 Outpace","Devoted to making the best sunglasses on the planet by letting invention lead the way. With a passion to reinvent from scratch, Oakley sunglasses defy convention and set the standard for design, performance, and protection by wrapping innovation in art.",104
6650,"Maui Jim Polarized Kipahulu Polarized Sunglasses, 279",Kipahulu is a sleek frame that comfortably wraps the face to provide protection against the sun's harmful rays. The nylon frame with rubber temples is lightweight and features polarized lenses to reduce glare.,104
6651,"Emporio Armani Sunglasses, EA2059 61","Shop for Emporio Armani sunglasses, famous for their luxurious style at Sunglass Hut. Free Shipping and Returns on all orders!",104
6652,"Vogue Eyewear Polarized Sunglasses, VO4129S 53","Vogue sunglasses merge state-of-the-art Italian design with superior quality. Designed for the young-at-heart, innovative, open-minded consumer, they combine superior quality with contemporary styling.",104
6653,"Prada Linea Rossa Men's Sunglasses, Ps 02VS","Research, technology and design. Technically advanced products that marry elegance and attention to detail, with a high level of comfort for both lifestyle and sports environments: this is the Prada Linea Rossa Eyewear approach.",104
6654,Versace Women's 2207Q 138MM Baroque Square Shield Aviators - White,Elaborate Medusa head motifs are a dynamic addition to these square aviators. 100% UV protection Light grey mirror silver lenses Adjustable nose pads Metal/plastic Made in Italy SIZE 138mm lens width 0mm bridge width 140mm temple length. Soft Accessorie - Sunglasses > Saks Fifth Avenue > Barneys. Versace. Color: White.,104
6655,Ray-Ban Women's RB2168 50MM Polarized Square Sunglasses - Gold Grey,Modern sunglasses with flattering rounded square silhouette. 100% UV protection Polarized Solid lenses Acetate Made in Italy SIZE 50mm lens width 20mm bridge width 150mm temple length. Soft Accessorie - Sunglasses > Saks Fifth Avenue > Barneys. Ray-Ban. Color: Gold Grey.,104
6656,Karen Walker Women's Eden 53MM Square Sunglasses - Tortoise,Bold square frames with goldtone aceents finished in eye-catching tortoise. Tinted navy monochrome lenses Acetate Imported SIZE 53mm lens width 20mm bridge width 145mm temple length. Soft Accessorie - Sunglasses > Saks Fifth Avenue > Barneys. Karen Walker. Color: Tortoise.,104
6657,Clara Sunglass,"Handcrafted in Japan, these sunglasses come with a protective case. CLARA.",104
6658,DITA Eyewear Men's 56MM Rectangular Sunglasses - Black Yellow,Fashion-forward rectangular sunglasses with unique wide arm panels. 100% UV protection Case and cleaning cloth included Acetate/metal Made in Japan SIZE 56mm lens width 16mm bridge width 145mm temple length. Men Accessories - Men Sunglasses > Saks Fifth Avenue > Barneys. DITA Eyewear. Color: Black Yellow.,104
6659,Hurricane sunglasses,Black Hurricane sunglasses from Dita Eyewear. This item is unisex.,104
6660,"Oakley Sunglasses, OO9096 Fuel Cell","The idea behind Oakley's Fuel Cell is unflinching with a smooth look. The style was designed for the people who refuse to walk through life, but rather stomp through it and leave their footprints. The polycarbonate, mirrored lenses feature optical precision and impact resistance. The frames feature the durable all-day comfort of lightweight, stress resistant O Matter frame material, Oakley's Three-Point Fit that holds lenses in precise optical alignment.",104
6661,Ralph Lauren American Pilot Sunglasses in Matte Silver - Size One Size,These Italian-made sunglasses feature a metal pilot frame and a sleek top bar.,104
6662,'Snobby' sunglasses,Brown acetate 'Snobby' sunglasses from Thierry Lasry. This item comes with a protective case.,104
6663,McKinley sunglasses,"A smaller mid-century influenced acetate frame with semi-flat lenses inspired by our limited edition Made in America frames. Wayfarer shape for men and women. Best on medium faces: frame width 134mm, temple length 135mm. Cellulose acetate with metal core wire. Semi-flat pure glass lenses with anti-reflective coating and UV protection. Includes case and cleaning cloth.",104
6664,"Versace Sunglasses, VE2166","Versace is distinguished by its strength of character, innovative use of new, unexpected materials, and varying style of inspiration and performance. The Versace sunglass collection is an elegantly designed line of distinctive eyewear available in unisex designs for those who choose to express their strength, confidence, and uniqueness through a bold and distinctive personal style.",104
6665,"Dolce & Gabbana Sunglasses, DG2169",Exclusive. Luxurious. Glamorous. Sophisticated. The Dolce & Gabbana collection is polished to perfection. Created for discriminating consumers who want eyewear that is also an exclusive keynote accessory. Twenty years of show-stopping design have made Domenico Dolce and Stefano Gabbana as famous as the stars who wear their work.,104
6666,Women's Tom Ford Alistair 56Mm Gradient Sunglasses - Blonde Havana / Gradient Blue,"Polished T-logo hardware at the temples adds a refined, signature touch to full-coverage Italian sunglasses. Style Name: Tom Ford Alistair 56Mm Gradient Sunglasses. Style Number: 5458267. Available in stores.",104
6667,"Dior Sunglasses, Ladydiorstuds","Luxurious and aspirational, Dior is for the elegant and feminine cosmopolitan woman. Blend sophisticated, modern style with a Haute Couture touch and you've got the essence of this trend-setting brand. Precious and unique materials set Dior apart from the fashion world.",104
6668,"Prada Sunglasses, Pr 14TS","The hallmark styling of this world-renowned fashion leader denotes high quality with a dedication to innovation and a strong tradition of craftsmanship. Prada is synonymous with an understated style that has always anticipated, and often dictated, new trends. Prada sunglasses use only the finest materials to strike the ideal balance of form and function.",104
6669,"Vogue Eyewear Sunglasses, VO5161S 51","Vogue sunglasses merge state of the art Italian design with superior quality. Designed for the young at heart, innovative, open minded consumer, they combine superior quality with contemporary styling.",104
6670,"Prada Sunglasses, Pr 68VS 61 Heritage","The hallmark styling of this world-renowned fashion leader denotes high quality with a dedication to innovation and a strong tradition of craftsmanship. Prada is synonymous with an understated style that has always anticipated, and often dictated, new trends. Prada sunglasses use only the finest materials to strike the ideal balance of form and function.",104
6671,"Oakley Sunglasses, OO9191 Unstoppable","Devoted to making the best sunglasses on the planet by letting invention lead the way. With a passion to reinvent from scratch, Oakley sunglasses defy convention and set the standard for design, performance, and protection by wrapping innovation in art.",104
6672,Vogue Eyewear Women's Sunglasses,"Vogue sunglasses merge state-of-the-art Italian design with superior quality. Designed for the young at heart, innovative, open-minded consumer, they combine superior quality with contemporary styling.",104
6673,'Diorama Club' sunglasses,Black metal 'Diorama Club' sunglasses from Dior Eyewear. This item comes with a protective case.,104
6674,cat-eye sunglasses,"Dolce & Gabbana鈥檚 selection of stand-out sunglasses come in variety of shapes and sizes this season, with notably bigger is better, as seen with these green cat-eye sunglasses. Made in Italy, they feature straight arms with curved tips and a logo at the arms. This item comes with a protective case.",104
6675,Illesteva Women's 140MM Hopper Gradient Matte Shield Sunglasses - Matte Black,New-age sports silhouette for the edgy individual. Features a shield frame with gradient lens. 100% UV protection Shield silhouette Gradient lens with optional replacement Metal Case and cloth included Spot clean Made in Italy SIZE 140mm lens width 10mm bridge width 130 temple length. Soft Accessorie - Sunglasses > Saks Fifth Avenue > Barneys. Illesteva. Color: Matte Black.,104
6676,Ray-Ban Women's 58MM Original Aviator Sunglasses - Gold,The original favorites with metal frame 100% UV protection UV 400 lens Metal Case and cloth included Made in Italy SIZE 58mm lens width 14mm bridge width 135mm temple length. Soft Accessorie - Sunglasses > Saks Fifth Avenue > Barneys. Ray-Ban. Color: Gold.,104
6677,Women's Nem Envy 45Mm Angular Sunglasses - Tortoise W Amber Lens,Rounded lenses soften the angular silhouette of sunglasses that are sure to get noticed. Style Name: Nem Envy 45Mm Angular Sunglasses. Style Number: 5681639. Available in stores.,104
6678,Colors in Optics Women's Panther IISquare 51MM Sunglasses - Tortoise,Oversized square sunglasses turn to tortoise arms for a fresh look. 100% UV protection Solid lenses Case and cleaning cloth included Plastic Wipe clean Imported SIZE 51mm lens width 22mm bridge width 145mm temple length. Soft Accessorie - Sunglasses > Saks Fifth Avenue > Barneys. Colors in Optics. Color: Tortoise.,104
6679,"Dolce & Gabbana Sunglasses, DG2169 46",Exclusive. Luxurious. Glamorous. Sophisticated. The Dolce & Gabbana collection is polished to perfection. Created for discriminating consumers who want eyewear that is also an exclusive keynote accessory. Twenty years of show-stopping design have made Domenico Dolce and Stefano Gabbana as famous as the stars who wear their work.,104
